College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Internship_Experience_Yes,Placement_Yes
11,84.0,5.75,5.45,3,3,1,4,1,0
1,122.0,9.13,8.96,7,1,4,0,0,0
83,129.0,6.46,6.4,7,6,5,5,0,0
64,100.0,9.04,9.5,3,6,8,5,1,1
57,115.0,9.6,9.47,3,8,3,4,1,1
59,120.0,7.14,7.02,10,3,9,4,0,1
40,88.0,6.83,6.98,10,4,9,2,0,0
34,92.0,9.01,8.93,8,10,10,1,1,0
87,118.0,7.65,8.1,3,3,5,3,0,1
89,125.0,8.42,8.81,2,3,4,5,0,1
10,108.0,8.11,8.12,5,4,7,4,1,0
51,86.0,5.76,5.9,7,2,9,5,1,0
51,129.0,9.22,8.78,8,8,6,2,0,1
61,92.0,5.98,6.18,1,6,7,4,1,0
62,94.0,9.66,9.87,2,0,1,1,1,0
14,105.0,6.25,6.11,7,0,4,3,1,0
69,123.0,8.67,8.39,9,0,2,2,1,1
39,112.0,6.42,6.84,3,2,1,4,1,0
8,106.0,6.59,6.52,8,8,7,1,1,0
69,106.0,6.55,6.7,10,7,10,0,0,0
16,100.0,8.74,8.27,3,8,4,0,0,0
22,108.0,7.78,7.69,4,4,2,1,1,0
57,62.0,9.41,9.73,2,6,5,5,0,0
94,95.0,6.54,6.43,9,9,7,3,1,0
79,103.0,8.46,8.56,5,8,2,4,0,0
50,82.0,8.76,8.47,5,4,7,4,1,0
56,105.0,5.76,5.68,4,7,3,1,0,0
85,96.0,7.0,7.43,5,7,8,4,1,0
15,126.0,7.41,7.48,1,2,7,3,0,0
44,123.0,6.78,7.18,10,4,1,1,1,0
60,93.0,6.61,7.01,10,7,9,5,1,0
11,97.0,8.43,8.87,6,9,6,0,0,0
72,98.0,6.08,6.48,4,2,4,0,0,0
5,93.0,8.55,8.05,4,2,6,2,0,0
3,102.0,9.68,10.11,5,5,2,5,0,0
80,88.0,7.83,7.47,1,6,2,5,1,0
73,83.0,8.06,7.6,4,6,8,0,0,0
34,109.0,5.34,4.9,10,5,10,4,0,0
46,109.0,9.32,9.17,3,6,5,3,1,0
84,87.0,6.43,6.55,5,6,7,3,0,0
18,113.0,8.08,7.98,10,3,1,2,0,0
26,90.0,9.9,9.43,5,7,6,5,1,0
10,103.0,7.98,7.96,8,7,10,4,1,0
69,112.0,8.62,8.56,1,1,7,5,1,1
58,99.0,7.23,7.49,3,9,10,1,0,0
40,106.0,5.3,5.08,5,4,7,2,0,0
42,92.0,8.99,8.71,3,1,10,4,0,1
27,97.0,5.17,4.93,6,2,3,1,0,0
62,96.0,8.5,8.3,10,2,9,0,1,0
66,88.0,5.11,5.21,3,4,9,0,1,0
44,97.0,9.31,9.28,6,7,5,1,0,0
23,76.0,5.79,5.63,8,2,9,2,0,0
76,92.0,7.57,7.44,4,6,7,1,1,0
63,95.0,7.99,7.86,8,4,7,5,1,0
78,96.0,7.29,7.76,7,9,9,4,1,0
72,96.0,6.7,6.43,4,9,2,5,1,0
38,99.0,7.34,7.66,3,9,10,5,1,0
98,107.0,6.56,6.77,5,3,5,1,1,0
44,113.0,7.19,6.7,5,1,8,4,1,1
60,90.0,6.79,7.28,7,5,8,4,0,0
81,81.0,7.83,8.09,1,3,3,0,0,0
42,84.0,6.19,6.37,9,3,5,4,0,0
66,92.0,9.94,9.85,2,4,4,3,0,0
91,94.0,7.5,7.56,9,8,4,5,0,0
79,88.0,5.97,5.72,9,0,2,0,0,0
41,80.0,7.39,6.93,3,4,6,5,1,0
40,93.0,9.33,9.67,7,4,1,0,0,0
46,102.0,5.11,5.51,3,1,8,1,1,0
42,108.0,8.4,8.06,8,2,10,4,1,1
22,91.0,7.74,8.03,8,3,9,5,0,1
31,93.0,5.85,6.09,3,0,5,1,1,0
73,86.0,9.09,8.77,5,9,6,4,0,0
56,99.0,6.84,6.76,7,2,1,0,0,0
37,87.0,6.47,6.39,1,0,6,3,1,0
76,108.0,9.14,9.4,3,0,1,5,1,0
14,73.0,8.19,8.53,1,8,5,0,1,0
27,94.0,9.49,9.08,2,3,9,2,0,1
12,104.0,8.15,8.21,7,3,5,1,1,0
34,102.0,8.7,8.96,7,3,3,3,0,0
1,140.0,9.18,9.47,3,10,4,1,1,0
60,105.0,5.27,4.92,6,8,3,4,1,0
64,84.0,8.88,8.91,6,10,4,1,0,0
40,98.0,8.07,8.43,2,7,10,0,0,0
95,73.0,5.35,5.17,9,3,6,0,0,0
93,98.0,7.54,7.47,8,5,3,1,0,0
85,87.0,5.41,5.71,2,1,5,4,0,0
3,113.0,8.68,8.27,4,5,7,4,0,1
52,91.0,7.73,8.09,9,0,1,3,0,0
87,98.0,9.77,9.58,4,4,3,0,0,0
13,90.0,5.92,5.42,7,7,6,1,0,0
16,126.0,8.03,7.76,5,0,10,3,0,1
13,95.0,6.06,5.65,10,10,2,2,1,0
40,127.0,8.07,7.66,6,1,8,3,0,1
61,112.0,8.61,8.8,1,2,7,5,1,1
51,107.0,8.61,8.32,4,6,2,2,1,0
26,105.0,9.08,9.51,5,7,5,2,0,0
84,105.0,9.27,9.29,6,3,4,3,1,0
39,71.0,5.39,5.35,6,7,2,0,0,0
34,95.0,6.72,6.65,5,0,4,3,1,0
89,112.0,8.44,8.63,3,2,9,3,0,1
94,99.0,7.49,7.44,2,3,10,5,0,0
58,78.0,5.95,5.58,7,4,2,0,0,0
96,99.0,7.76,8.14,1,10,10,0,0,0
48,125.0,7.04,6.97,5,8,10,5,1,1
62,118.0,6.95,6.52,4,1,6,0,0,0
10,99.0,9.05,9.08,7,6,4,0,1,0
79,114.0,7.04,7.19,2,2,8,5,1,1
5,94.0,5.13,4.91,8,9,4,0,0,0
97,74.0,5.29,5.59,9,1,9,5,0,0
40,86.0,9.28,9.45,10,8,10,0,1,0
31,123.0,9.8,9.95,1,2,3,3,0,1
20,95.0,8.44,8.36,5,7,7,5,0,0
92,96.0,6.82,7.28,4,0,5,1,0,0
74,95.0,9.69,9.46,5,4,1,1,1,0
56,128.0,8.31,8.39,9,4,3,1,0,0
4,124.0,9.22,9.03,3,5,9,3,0,1
90,133.0,8.83,9.07,1,6,9,0,1,1
27,97.0,6.9,6.45,3,2,5,2,1,0
94,104.0,7.39,6.94,4,4,5,0,0,0
74,77.0,5.93,6.24,2,7,4,4,0,0
76,122.0,6.46,6.39,1,5,4,0,0,0
69,82.0,8.89,8.73,1,1,4,5,0,0
26,103.0,9.47,9.58,8,6,2,5,0,0
93,83.0,8.62,8.82,4,2,7,1,0,0
52,91.0,7.33,7.03,2,9,3,0,0,0
47,87.0,5.43,5.12,10,8,1,0,1,0
82,90.0,5.28,5.74,3,3,10,5,1,0
77,91.0,6.87,6.96,8,10,3,4,0,0
57,91.0,7.32,7.21,6,3,9,2,0,0
8,112.0,8.05,8.35,8,3,9,2,0,1
54,83.0,5.03,5.06,10,9,10,1,0,0
44,103.0,9.95,9.69,5,9,7,5,1,0
27,118.0,6.82,6.53,3,7,1,2,1,0
27,92.0,9.24,9.14,6,0,6,1,0,0
45,89.0,7.67,8.03,10,2,10,3,1,1
24,96.0,5.65,5.21,8,7,1,4,0,0
25,117.0,8.99,8.71,5,6,2,0,0,0
61,102.0,8.55,8.94,5,5,3,4,1,0
67,92.0,7.64,7.26,3,6,6,2,1,0
66,107.0,7.57,7.7,3,0,7,5,0,0
33,83.0,5.44,5.15,8,7,8,0,1,0
20,110.0,8.28,8.39,1,3,9,4,0,1
80,106.0,9.56,9.44,4,0,7,4,0,0
33,95.0,5.47,5.07,9,3,6,5,1,0
43,87.0,6.32,6.4,6,1,5,5,0,0
75,86.0,9.51,9.69,6,4,10,1,0,0
88,108.0,6.42,6.6,10,0,2,5,0,0
20,118.0,8.27,8.41,7,0,8,5,0,1
17,90.0,7.67,7.67,7,4,5,5,1,0
35,106.0,7.98,8.0,6,1,10,3,0,0
69,68.0,7.08,7.22,9,8,2,4,1,0
83,91.0,6.5,6.69,8,9,3,5,0,0
52,99.0,5.24,5.39,8,6,10,0,1,0
19,86.0,8.72,8.81,2,3,10,3,1,1
95,85.0,8.73,8.39,7,6,7,3,0,0
94,89.0,8.35,8.06,1,7,10,5,1,1
83,104.0,8.22,7.98,10,7,8,0,0,0
93,97.0,6.22,6.64,8,7,5,3,0,0
2,66.0,5.11,5.37,3,4,10,2,0,0
83,68.0,9.04,9.09,9,6,8,3,0,1
7,90.0,7.46,7.21,5,10,10,1,1,0
84,106.0,6.53,6.14,7,6,10,3,0,0
47,58.0,5.51,5.91,7,1,6,4,0,0
22,92.0,5.31,5.7,9,2,2,5,1,0
0,92.0,6.74,6.35,2,10,2,3,1,0
1,120.0,9.02,9.32,4,1,8,1,0,1
73,94.0,9.59,9.54,8,2,4,1,1,0
36,105.0,9.48,9.3,5,8,8,5,0,1
93,102.0,9.6,9.84,5,6,9,3,1,1
50,68.0,9.54,9.65,3,3,6,2,0,0
43,111.0,7.64,7.92,5,7,9,3,1,1
23,103.0,6.1,5.67,7,6,6,0,0,0
31,107.0,8.99,8.81,4,9,3,1,1,0
55,141.5,6.07,5.89,8,5,8,3,0,1
49,68.0,6.34,6.17,6,3,1,2,1,0
63,125.0,6.17,6.17,6,4,6,2,0,0
29,95.0,7.57,7.35,6,9,3,2,1,0
37,104.0,6.61,6.55,4,7,10,4,0,0
77,99.0,5.77,5.64,3,2,10,4,0,0
54,93.0,7.27,7.51,10,10,3,4,1,0
2,91.0,9.37,9.47,6,2,9,5,1,1
24,104.0,7.85,8.0,6,4,7,0,0,0
44,77.0,9.39,9.1,2,8,2,0,1,0
61,111.0,5.98,5.81,10,4,6,5,0,0
6,93.0,5.83,5.35,9,0,4,3,0,0
80,83.0,7.88,7.49,4,4,10,4,1,0
26,93.0,7.32,7.09,4,8,7,4,0,0
22,118.0,8.3,7.87,10,6,4,0,1,0
31,91.0,8.97,9.07,8,8,7,2,0,0
1,105.0,8.76,9.26,3,9,6,2,0,0
74,89.0,9.71,9.31,10,9,8,5,1,1
33,111.0,6.99,7.31,7,4,7,5,1,0
51,110.0,6.03,5.65,7,2,9,5,0,0
60,127.0,7.75,7.92,2,1,4,1,0,0
33,97.0,5.55,5.69,3,8,9,5,1,0
6,110.0,6.44,6.84,4,4,5,3,1,0
9,101.0,6.04,5.65,2,10,9,3,1,0
88,119.0,6.98,6.8,9,0,4,4,0,0
1,89.0,5.56,5.15,10,1,3,0,1,0
29,111.0,5.16,5.07,6,1,7,3,0,0
80,97.0,8.28,8.69,1,3,4,2,1,0
28,99.0,8.05,8.33,1,5,5,0,0,0
81,101.0,8.54,8.76,8,7,3,4,1,0
59,103.0,8.3,8.33,6,2,6,5,1,0
98,98.0,5.57,5.95,10,9,4,4,0,0
16,103.0,6.46,6.41,7,9,1,3,1,0
55,123.0,5.65,5.3,6,5,2,3,1,0
85,114.0,9.21,9.55,2,3,8,5,0,1
50,113.0,8.73,8.51,3,7,4,1,1,0
24,93.0,6.01,5.56,8,8,10,5,1,0
83,86.0,6.71,6.34,4,8,2,5,1,0
15,114.0,9.83,9.94,8,5,4,3,0,1
24,113.0,7.97,8.08,3,1,7,3,1,1
14,122.0,9.01,8.77,2,1,2,2,1,1
78,90.0,6.32,6.55,7,9,6,2,1,0
56,96.0,6.05,6.32,1,8,1,0,0,0
14,75.0,8.92,9.34,3,4,3,3,0,0
55,94.0,8.43,8.51,2,6,9,3,0,1
81,114.0,8.4,8.68,5,5,5,4,0,1
36,93.0,7.76,8.01,2,8,8,2,0,1
64,109.0,7.82,7.58,10,4,1,4,0,0
32,97.0,8.68,8.49,5,7,4,3,0,0
2,104.0,6.35,6.33,3,3,3,2,1,0
48,82.0,6.76,6.28,9,6,10,3,1,0
21,101.0,9.36,9.16,10,8,9,1,0,0
53,57.5,6.54,6.51,9,1,7,5,1,0
20,97.0,7.73,7.34,8,8,3,4,0,0
26,75.0,8.51,8.14,5,7,1,2,0,0
3,118.0,10.0,9.96,10,9,5,2,1,1
98,111.0,7.18,7.41,7,0,10,3,0,1
0,107.0,7.14,7.47,2,9,3,3,0,0
3,122.0,9.21,9.26,3,6,2,0,1,0
54,85.0,9.03,9.0,2,4,3,0,0,0
23,126.0,8.66,8.54,10,4,5,4,0,1
28,113.0,7.32,7.01,1,6,5,2,0,0
21,96.0,6.62,6.27,3,10,10,3,0,0
22,117.0,8.04,8.33,4,9,8,4,0,1
84,83.0,9.38,9.35,9,3,4,2,0,0
77,87.0,9.42,9.71,2,0,2,3,0,0
7,90.0,5.54,5.74,9,5,8,0,1,0
57,92.0,7.14,6.83,1,0,8,2,1,0
79,84.0,7.32,7.33,9,10,10,3,0,0
98,118.0,9.89,9.83,6,0,8,4,0,1
87,96.0,8.39,8.31,8,7,1,4,0,0
58,105.0,7.04,7.08,3,3,9,1,0,0
89,91.0,5.13,5.61,8,4,4,2,0,0
6,72.0,7.83,8.14,9,9,4,4,1,0
24,104.0,5.48,5.88,7,9,8,2,0,0
44,71.0,9.17,8.7,4,0,8,4,0,1
89,98.0,8.76,8.4,6,9,6,2,1,0
25,79.0,7.3,6.88,6,6,4,2,1,0
29,129.0,7.15,6.91,2,10,3,2,0,0
65,113.0,9.49,9.43,2,1,5,1,1,0
52,101.0,6.44,6.58,5,5,8,0,0,0
72,118.0,6.25,6.25,1,8,7,5,0,0
38,87.0,9.7,10.1,5,1,8,2,1,1
10,108.0,9.05,9.49,10,5,1,0,1,0
78,102.0,9.1,8.76,3,4,4,5,0,0
11,103.0,5.98,6.33,3,1,9,0,1,0
98,119.0,5.72,5.7,8,8,6,0,1,0
49,110.0,5.13,5.08,3,1,10,4,1,0
55,104.0,6.19,6.47,3,0,8,3,1,0
39,75.0,8.87,8.46,1,8,8,5,0,1
15,85.0,6.2,6.58,8,8,5,0,0,0
48,98.0,8.65,8.82,10,8,8,2,1,1
31,101.0,6.26,6.64,10,7,4,3,0,0
81,83.0,6.98,7.47,6,3,6,4,1,0
44,136.0,9.92,9.94,8,8,7,1,0,0
84,122.0,6.22,5.81,3,1,6,0,0,0
79,109.0,6.88,6.55,6,0,6,0,1,0
70,101.0,6.51,6.33,2,9,8,4,1,0
4,96.0,5.55,5.15,3,6,5,2,0,0
43,85.0,7.45,7.77,4,5,8,5,0,0
40,101.0,6.89,6.69,9,2,9,5,0,0
96,103.0,8.47,8.95,4,1,4,5,0,0
94,81.0,9.09,9.29,7,7,3,2,0,0
84,105.0,7.72,7.39,8,3,5,3,1,0
66,97.0,5.16,5.14,5,5,10,3,0,0
73,71.0,8.09,8.06,2,3,10,2,0,1
74,87.0,5.28,5.27,8,10,5,1,0,0
21,93.0,8.08,8.12,5,8,7,2,1,0
16,128.0,8.43,7.96,5,4,3,1,0,0
88,108.0,5.99,6.18,7,5,10,4,0,0
91,79.0,9.1,9.09,6,8,9,5,0,1
49,107.0,9.56,9.85,3,5,6,1,0,0
83,76.0,9.07,9.39,7,1,10,5,0,1
93,116.0,6.53,6.26,1,10,9,4,0,1
30,92.0,7.93,7.48,4,0,1,5,1,0
12,98.0,9.57,9.77,4,8,2,5,0,0
73,119.0,6.6,7.08,6,1,10,0,0,0
50,80.0,9.1,9.05,6,1,2,2,0,0
32,79.0,5.05,4.81,10,3,8,3,1,0
19,91.0,5.02,4.68,8,9,4,0,1,0
47,115.0,8.8,8.59,1,9,7,3,0,1
77,77.0,8.81,8.64,7,2,4,1,0,0
71,57.5,8.94,8.86,4,6,4,2,0,0
71,93.0,9.65,9.81,6,6,8,2,0,1
91,108.0,5.59,5.36,10,2,10,2,1,0
73,118.0,6.16,5.71,9,2,4,0,0,0
13,93.0,9.52,9.39,3,8,3,4,0,0
61,93.0,5.89,6.25,8,6,10,1,0,0
50,117.0,8.41,8.41,3,2,9,0,1,1
77,71.0,7.65,8.11,6,2,3,0,0,0
69,94.0,5.42,5.42,2,2,5,4,1,0
97,102.0,6.43,6.21,9,8,1,3,1,0
80,106.0,7.6,7.29,2,7,9,3,0,0
20,92.0,9.26,9.45,5,6,6,2,0,0
91,100.0,8.54,8.58,6,7,5,0,0,0
37,62.0,8.11,8.21,4,0,4,4,0,0
14,90.0,7.48,7.74,7,8,8,4,0,0
35,106.0,6.49,6.72,7,4,2,3,1,0
99,85.0,5.6,5.14,7,4,10,4,0,0
8,100.0,7.05,7.35,7,4,5,3,1,0
98,106.0,5.14,5.17,10,8,8,3,1,0
58,94.0,6.06,5.95,10,4,1,5,1,0
81,102.0,7.16,7.2,9,1,3,0,0,0
53,85.0,7.09,7.2,2,5,7,5,1,0
16,96.0,5.22,4.87,5,6,10,1,1,0
81,109.0,7.95,7.87,10,10,5,5,0,0
3,102.0,7.75,7.59,9,6,10,2,1,0
83,91.0,5.39,5.24,2,6,9,1,1,0
12,103.0,9.72,9.31,3,10,1,4,1,0
74,110.0,5.5,5.16,7,1,7,5,0,0
42,69.0,9.27,8.93,9,5,10,1,0,0
96,117.0,5.0,4.87,3,8,6,1,1,0
91,94.0,9.41,9.8,10,0,10,3,0,1
7,106.0,5.1,4.81,8,2,4,0,0,0
19,117.0,8.79,8.71,8,5,10,4,1,1
81,79.0,6.81,6.62,4,6,10,2,0,0
70,89.0,8.69,8.98,6,1,6,3,0,0
60,95.0,7.01,6.56,8,9,10,2,1,0
43,88.0,5.35,5.05,9,7,9,0,1,0
96,126.0,8.84,8.55,2,10,9,1,0,1
50,87.0,5.36,5.85,1,5,2,5,1,0
57,91.0,9.61,9.68,5,8,9,1,1,0
74,103.0,5.25,4.89,10,8,2,0,0,0
29,81.0,7.4,7.17,3,8,6,4,1,0
98,94.0,8.62,8.29,6,8,7,3,0,0
83,104.0,6.97,6.59,1,1,9,1,1,0
9,95.0,6.09,6.39,4,9,6,5,1,0
93,98.0,8.8,8.8,6,9,8,0,0,0
17,92.0,8.92,9.05,2,6,10,3,0,1
24,77.0,9.61,9.44,8,4,3,3,0,0
95,104.0,6.88,6.93,4,8,10,0,0,0
33,126.0,7.53,7.29,2,0,6,1,0,0
43,100.0,6.82,6.63,1,9,2,4,0,0
38,103.0,6.29,6.44,8,6,1,1,0,0
94,110.0,8.76,8.41,10,9,6,1,1,0
91,80.0,6.7,6.82,1,4,3,1,0,0
89,125.0,7.14,7.49,7,10,5,5,0,0
67,103.0,7.02,6.64,7,8,6,1,1,0
42,124.0,8.56,8.96,6,6,10,5,1,1
19,89.0,9.59,9.17,8,3,6,5,0,0
71,127.0,8.33,8.18,10,10,10,2,0,1
1,111.0,7.36,7.47,1,7,7,0,1,0
26,108.0,8.9,8.96,1,8,7,4,0,0
33,103.0,8.2,7.8,1,8,6,5,0,0
54,96.0,5.3,5.6,6,9,1,4,1,0
35,118.0,5.48,5.95,7,3,8,2,1,1
84,102.0,5.19,4.87,10,5,10,4,0,0
71,70.0,7.28,7.68,9,3,4,2,1,0
86,83.0,9.13,9.19,10,0,1,2,1,0
71,97.0,6.57,7.01,5,5,10,5,1,0
68,104.0,6.92,6.6,1,7,2,4,0,0
64,99.0,9.55,9.84,9,5,3,4,1,0
84,118.0,9.18,8.74,5,2,6,1,1,0
43,70.0,8.33,8.71,6,7,2,5,1,0
42,102.0,6.33,6.5,9,9,2,2,1,0
73,72.0,5.59,5.46,2,8,6,3,1,0
65,111.0,5.08,4.77,3,0,4,0,1,0
20,98.0,5.54,5.86,7,10,5,1,1,0
60,106.0,6.46,6.56,3,10,8,5,1,0
12,87.0,7.76,7.62,2,5,3,2,1,0
27,119.0,5.32,5.26,7,9,5,5,0,0
29,115.0,5.68,6.01,8,7,1,1,0,0
81,108.0,5.91,5.75,9,1,10,1,0,0
1,98.0,8.16,7.75,2,3,4,5,0,0
57,108.0,8.08,8.49,2,0,5,5,0,0
82,89.0,7.75,7.64,7,3,4,0,1,0
20,112.0,6.25,6.1,4,1,9,4,0,1
89,124.0,6.86,6.56,5,2,8,4,0,1
45,116.0,5.48,5.88,1,3,2,5,1,0
88,89.0,6.13,5.85,6,2,9,0,0,0
82,105.0,9.49,9.63,10,5,2,5,0,0
24,80.0,9.9,10.28,8,6,6,1,0,0
56,108.0,8.24,7.77,1,10,2,2,0,0
19,106.0,9.58,9.91,2,6,6,4,1,0
5,71.0,8.21,8.12,7,0,6,3,1,0
17,82.0,5.17,5.33,2,4,7,5,1,0
48,95.0,9.98,9.85,9,2,10,5,1,1
81,95.0,5.49,5.69,6,0,5,2,0,0
19,81.0,8.41,8.16,5,0,3,1,1,0
33,105.0,6.26,5.78,7,1,2,3,0,0
9,103.0,6.96,7.41,10,9,4,2,1,0
32,97.0,8.23,7.75,8,7,1,0,1,0
54,88.0,7.18,7.5,9,3,2,3,0,0
18,115.0,6.25,5.92,6,9,8,5,0,1
65,124.0,6.67,6.56,5,2,5,1,0,0
46,92.0,6.71,7.03,7,7,5,5,0,0
48,90.0,9.8,9.51,2,1,3,3,1,0
66,107.0,8.99,9.36,8,8,1,0,0,0
29,94.0,7.29,7.29,4,3,6,4,0,0
82,97.0,6.0,5.87,1,10,1,4,1,0
84,111.0,9.06,9.22,3,8,4,5,1,1
58,71.0,5.79,5.63,9,0,4,4,0,0
77,119.0,6.05,5.9,4,4,3,0,1,0
30,101.0,6.83,7.06,10,9,4,5,0,0
20,93.0,9.4,9.21,10,6,6,2,0,0
16,98.0,5.66,5.36,3,10,6,0,1,0
52,99.0,5.61,5.92,4,3,6,3,1,0
50,74.0,7.47,7.78,3,4,6,2,0,0
23,122.0,6.38,6.38,3,10,4,4,0,0
39,100.0,7.84,7.87,2,8,7,5,1,0
97,106.0,7.26,7.46,6,5,7,0,0,0
46,114.0,7.17,7.18,10,5,2,1,0,0
19,84.0,5.56,5.48,6,1,6,4,1,0
15,107.0,5.71,6.2,10,0,5,1,0,0
57,95.0,9.11,8.76,4,3,10,5,0,1
48,112.0,9.43,9.52,8,9,1,2,1,1
41,68.0,6.17,6.56,6,2,3,4,0,0
11,98.0,5.57,5.76,8,10,9,5,0,0
40,90.0,5.27,5.65,6,6,9,0,1,0
57,106.0,8.04,7.88,9,6,10,1,1,0
59,107.0,8.58,8.35,3,5,9,0,0,0
23,89.0,6.86,7.21,3,4,10,4,1,0
12,89.0,8.4,8.29,2,2,5,0,0,0
33,98.0,8.56,8.77,10,3,6,4,0,0
60,86.0,9.68,9.33,6,4,9,3,0,1
26,112.0,5.32,5.58,7,3,4,0,0,0
84,94.0,5.96,6.01,7,2,4,3,1,0
66,57.5,5.34,5.11,5,1,9,1,0,0
13,94.0,9.34,9.33,6,4,7,5,0,0
40,84.0,8.96,9.16,7,1,6,0,0,0
56,75.0,7.87,7.38,2,1,10,0,0,0
29,81.0,5.42,5.56,10,1,6,1,0,0
44,101.0,6.37,6.41,7,1,5,0,1,0
73,119.0,6.49,6.21,1,7,4,4,0,0
0,104.0,7.8,8.05,6,6,3,3,1,0
91,90.0,6.29,6.09,8,8,7,2,1,0
82,106.0,5.36,5.14,1,2,5,4,1,0
93,93.0,8.65,8.62,1,0,2,2,1,0
83,89.0,6.5,6.68,6,5,3,1,0,0
51,82.0,7.26,7.69,5,8,5,1,1,0
19,73.0,5.64,5.28,3,0,9,0,0,0
22,94.0,9.01,8.91,10,0,6,4,0,0
94,102.0,7.83,7.4,10,3,2,5,0,0
95,98.0,9.51,9.77,7,9,8,2,0,1
89,93.0,7.48,7.43,7,0,6,3,0,0
77,85.0,9.71,9.92,7,8,6,5,0,0
5,109.0,9.46,9.28,6,5,8,4,0,1
32,80.0,7.88,8.22,4,4,7,5,1,0
7,111.0,9.67,9.7,9,10,5,1,0,0
62,84.0,6.62,7.06,9,4,9,4,0,0
3,88.0,6.83,6.41,7,10,1,3,0,0
12,77.0,5.23,5.24,7,10,4,4,1,0
34,92.0,7.95,8.22,8,10,10,0,0,0
92,114.0,8.61,8.71,5,1,9,5,1,1
88,107.0,8.87,8.39,9,2,2,3,0,0
33,114.0,5.75,6.22,6,6,3,2,0,0
55,107.0,7.22,7.02,7,3,3,1,1,0
10,83.0,5.88,5.63,7,5,6,4,0,0
37,95.0,8.31,8.3,9,7,3,3,1,0
92,88.0,5.79,5.83,7,0,3,0,0,0
44,119.0,9.52,9.79,3,10,5,0,0,0
85,82.0,6.15,6.04,6,5,3,2,1,0
57,113.0,6.46,6.4,6,0,5,1,0,0
33,113.0,9.25,9.28,7,7,3,0,1,0
74,127.0,7.29,7.18,6,3,2,1,1,0
91,93.0,5.12,5.53,4,4,8,3,0,0
71,110.0,7.47,7.82,6,9,3,4,1,0
23,134.0,5.42,5.37,3,1,6,2,0,0
73,90.0,9.93,9.43,1,2,2,0,0,0
78,76.0,7.94,8.34,1,6,1,4,1,0
62,71.0,6.28,5.9,5,6,8,0,0,0
38,110.0,7.82,7.56,8,10,3,2,0,0
20,71.0,5.38,5.03,3,7,2,0,0,0
99,94.0,9.0,8.68,2,2,2,2,0,0
35,106.0,9.63,9.93,8,1,5,4,0,0
47,102.0,9.37,9.45,9,1,6,3,0,0
83,106.0,6.71,7.17,9,5,2,2,0,0
12,103.0,6.63,6.36,2,1,6,3,0,0
1,119.0,5.18,5.17,8,10,1,1,0,0
26,85.0,8.26,8.74,2,3,9,4,0,1
6,89.0,7.67,8.0,7,8,4,2,0,0
89,88.0,7.3,7.53,8,9,5,4,0,0
93,112.0,9.54,9.23,1,2,3,5,0,1
18,113.0,5.84,6.11,8,0,6,3,1,0
39,106.0,5.05,4.9,3,1,1,3,1,0
20,117.0,5.37,5.4,1,9,7,4,0,0
57,82.0,6.12,6.23,7,9,8,4,0,0
25,125.0,5.17,5.28,10,6,3,5,0,0
73,122.0,7.51,7.74,3,8,2,3,0,0
35,111.0,6.57,6.73,8,8,4,5,1,0
43,126.0,5.9,5.47,9,3,8,5,1,1
63,75.0,8.75,8.71,2,7,8,4,0,1
26,92.0,6.02,6.18,1,0,8,5,1,0
7,88.0,8.44,8.24,8,10,2,3,0,0
89,110.0,6.75,6.56,10,10,4,1,1,0
0,84.0,7.56,7.18,6,5,10,3,0,0
22,111.0,9.67,9.59,10,7,1,5,1,1
72,120.0,5.19,5.68,1,1,7,0,1,0
30,110.0,7.5,7.29,3,7,10,3,1,0
6,104.0,9.27,9.3,9,3,6,1,0,0
8,85.0,7.94,8.18,9,1,7,3,0,0
70,87.0,6.38,5.89,6,3,10,4,1,0
91,118.0,6.99,7.39,3,7,5,5,1,0
97,111.0,8.4,8.29,8,3,6,1,0,0
52,99.0,9.45,9.82,6,7,6,2,0,0
15,93.0,5.21,4.75,1,6,6,3,1,0
73,69.0,5.36,5.01,6,4,9,4,0,0
23,83.0,6.63,6.45,5,7,4,2,1,0
73,128.0,6.16,6.01,8,1,2,2,0,0
45,80.0,6.32,6.67,2,2,9,2,1,0
28,102.0,6.11,5.62,7,3,10,0,0,0
88,115.0,5.98,6.12,6,9,7,5,0,0
29,81.0,5.65,5.28,1,4,5,4,0,0
50,102.0,9.67,9.99,8,4,6,0,0,0
82,114.0,5.72,6.0,6,0,7,4,1,0
30,100.0,6.02,6.02,3,0,5,4,1,0
29,141.5,6.23,5.94,5,10,5,5,1,0
33,74.0,9.67,9.8,7,0,6,1,0,0
91,115.0,8.78,8.44,9,4,8,2,0,1
18,97.0,8.95,8.64,4,1,2,3,1,0
74,111.0,5.52,5.65,2,2,10,1,0,0
27,106.0,9.18,9.67,3,7,9,3,1,1
5,89.0,7.04,7.43,7,9,10,5,1,0
16,103.0,6.31,6.4,8,7,5,2,1,0
90,72.0,7.88,7.92,5,9,4,4,1,0
35,109.0,9.11,9.61,3,1,8,5,1,1
0,104.0,8.89,8.94,1,7,4,1,0,0
15,109.0,9.45,9.37,10,10,2,0,0,0
67,115.0,9.64,10.05,1,8,5,4,0,1
46,105.0,6.19,5.92,2,9,5,5,0,0
22,102.0,7.12,6.72,5,9,4,0,0,0
95,86.0,5.07,5.2,3,5,3,4,1,0
